ProbeID,GSM946048
cg01148741,0.718610535
cg01150454,0.007638362
cg01151686,0.00490389
cg01151699,0.023754798
cg01152019,0.033108727
cg01152499,0.051449109
cg01154193,0.03879708
cg01154537,0.031044219
cg01154775,0.011944577
cg01155039,0.109494833
cg01160766,0.041117878
cg01161216,0.059591944
cg01161597,0.049886316
cg01161611,0.913918736
cg01166674,0.027954403
cg01168201,0.009704643
cg01169610,0.936460935
cg01169624,0.634125818
cg01169726,0.084837209
cg01169778,0.501698392
cg01171588,0.003997357
cg01171858,0.93437695
cg01172484,0.016028229
cg01172656,0.010620329
cg01172735,0.058133752
cg01172899,0.581551096
cg01172972,0.05423741
cg01173186,0.267684125
cg01173291,0.018873977
cg01176271,0.012608862
cg01177524,0.02384574
cg01177956,0.015898283
cg01182585,0.01075459
cg01182697,0.842330999
cg01182873,0.901923182
cg01183669,0.009977082
cg01184449,0.42633548
cg01184522,0.007610433
cg01185080,0.146299953
cg01185754,0.176413586
cg01186777,0.044856468
cg01190915,0.03066108
cg01191395,0.018815717
cg01192900,0.176646572
cg01192952,0.476058445
cg01193293,0.65829951
cg01194444,0.995645741
cg01195014,0.068399168
cg01195053,0.022457467
cg01195127,0.026973497
cg01197831,0.864866006
cg01199721,0.041551053
cg01200060,0.048559077
cg01200177,0.458034404
cg01204271,0.015303108
cg01204439,0.122637069
cg01204985,0.845044863
cg01206472,0.010141369
cg01206970,0.968026534
cg01211097,0.295317596
cg01214209,0.579884023
cg01214321,0.012586132
cg01214847,0.91919493
cg01215061,0.953550313
cg01216369,0.976511219
cg01220033,0.022431933
cg01221484,0.034373321
cg01221637,0.013808176
cg01222684,0.151444006
cg01226811,0.059153506
cg01226883,0.019849953
cg01227519,0.904690199
cg01227741,0.966600371
cg01228636,0.047643424
cg01228667,0.018859083
cg01230160,0.05410499
cg01231779,0.03756949
cg01234063,0.022271809
cg01234133,0.110013281
cg01236137,0.018817359
cg01237132,0.945106953
cg01240931,0.083915503
cg01241375,0.041914797
cg01241836,0.022460427
cg01242619,0.172776691
cg01243790,0.940180214
cg01244871,0.016034661
cg01245595,0.011464123
cg01245656,0.015306645
cg01246254,0.10479276
cg01246405,0.171305433
cg01248426,0.914290708
cg01249910,0.050396877
cg01251255,0.008648035
cg01252496,0.289458181
cg01253107,0.009637361
cg01253545,0.06700007
cg01254459,0.007918998
cg01254505,0.531446942
cg01255349,0.050070735
cg01255591,0.745034387
cg01257202,0.013258283
cg01259619,0.003300267
cg01260219,0.853897629
cg01261503,0.194960407
cg01261535,0.004586131
cg01262913,0.062456245
cg01263716,0.030792255
cg01264826,0.030363968
cg01265637,0.942039771
cg01267315,0.056845969
cg01269048,0.840258188
cg01269795,0.313040049
cg01272601,0.019797307
cg01273150,0.013804355
cg01274324,0.983657177
cg01274660,0.311830776
cg01275830,0.824923342
cg01277844,0.020950462
cg01278291,0.879773604
cg01278696,0.022272185
cg01280080,0.189508539
cg01281797,0.076781192
cg01281904,0.729663298
cg01282074,0.018734329
cg01282432,0.01841191
cg01283289,0.191502497
cg01284306,0.106848282
cg01284619,0.138649958
cg01288067,0.025979166
cg01288089,0.843619572
cg01288598,0.118339882
cg01289103,0.121015114
cg01291404,0.017037446
cg01292265,0.017882083
cg01293143,0.548552628
cg01293647,0.025264959
cg01294695,0.029195377
cg01294702,0.533437559
cg01295203,0.068663134
cg01297972,0.974498234
cg01299496,0.036511472
cg01301664,0.050322829
cg01302245,0.780560489
cg01305421,0.264602756
cg01305547,0.88815565
cg01305625,0.812533083
cg01306510,0.011660669
cg01307730,0.929595128
cg01308501,0.016298514
cg01308601,0.063293108
cg01309152,0.871545814
cg01309153,0.861089781
cg01309671,0.043501243
cg01311051,0.136169121
cg01311285,0.034291663
cg01313514,0.048206577
cg01313949,0.958570308
cg01313966,0.030578061
cg01316071,0.968288185
cg01316516,0.018239153
cg01316789,0.0217718
cg01316819,0.029978387
cg01318557,0.394986712
cg01320040,0.05304251
cg01320361,0.020083536
cg01320507,0.40451564
cg01321151,0.528780908
cg01322079,0.038058287
cg01322134,0.011593239
cg01322897,0.006797
cg01324261,0.212921816
cg01325515,0.957020386
cg01328164,0.011494545
cg01331554,0.00650674
cg01333011,0.656918306
cg01333131,0.084366174
cg01333619,0.01301316
cg01333788,0.877062182
cg01334437,0.016281024
cg01335367,0.419983995
cg01337047,0.748680065
cg01340005,0.0220403
cg01342792,0.92843082
cg01343729,0.03542923
cg01344171,0.725932373
cg01344452,0.059236017
cg01344518,0.706602927
cg01346152,0.694905492
cg01346589,0.01401958
cg01346718,0.241762534
cg01347719,0.983363892
cg01348086,0.642632515
cg01348757,0.847961631
cg01350700,0.006122337
cg01351032,0.566825541
cg01352108,0.121567824
cg01352882,0.01158555
cg01353347,0.019996458
cg01353448,0.539170165
cg01354473,0.092987155
cg01355520,0.035629861
cg01355739,0.706751765
cg01356829,0.836534535
cg01357116,0.053547495
cg01357263,0.037996023
cg01359534,0.856438556
cg01360325,0.013385774
cg01360768,0.017915726
cg01361446,0.824325928
cg01361777,0.953934364
cg01362183,0.037048336
cg01366407,0.022719212
cg01366419,0.074457782
cg01367992,0.902597022
cg01369413,0.921103608
cg01369850,0.070806837
cg01369981,0.268286093
cg01371258,0.007497072
cg01371477,0.023216488
cg01372605,0.005743036
cg01372689,0.038296156
cg01373706,0.005819916
cg01374047,0.008203972
cg01375871,0.876158682
cg01375994,0.79010591
cg01376672,0.063833299
cg01377755,0.791074671
cg01377911,0.362780525
cg01381846,0.146544918
cg01382363,0.010036323
cg01385430,0.012752943
cg01386493,0.213799968
cg01389761,0.026122106
cg01390445,0.967770281
cg01395672,0.03703075
cg01399317,0.678147063
cg01400401,0.176721454
cg01401337,0.011268712
cg01401376,0.01597523
cg01402045,0.053289329
cg01402255,0.277503082
cg01403114,0.043843687
cg01404197,0.051770077
cg01404615,0.024151355
cg01405107,0.048122588
cg01405761,0.019471878
cg01407244,0.104750469
cg01407341,0.957228119
cg01407797,0.071548318
cg01408383,0.015601818
cg01408558,0.740298696
cg01409734,0.040721122
cg01410472,0.022704884
cg01411954,0.028159003
cg01412445,0.028171885
cg01413314,0.009978109
cg01413516,0.780660252
cg01414934,0.482216952
cg01416012,0.933190457
cg01418124,0.119231779
cg01419479,0.023397234
cg01419675,0.10688013
cg01419679,0.008645784
cg01419788,0.047914652
cg01420388,0.602340502
cg01421985,0.959732311
cg01422136,0.006858489
cg01422337,0.807123667
cg01423840,0.953807233
cg01424107,0.009866386
cg01425405,0.054535325
cg01425670,0.015293266
cg01426743,0.785378474
cg01427567,0.345626241
cg01428361,0.008509332
cg01428678,0.051447124
cg01429181,0.014320915
cg01429321,0.019543091
cg01429391,0.671631078
cg01429996,0.08578983
cg01430430,0.94667799
cg01430807,0.038618915
cg01431114,0.039853612
cg01432087,0.821060485
cg01437411,0.205802089
cg01438829,0.027504426
cg01439669,0.009579221
cg01439983,0.027191408
cg01441777,0.51887029
cg01442426,0.870489546
cg01442481,0.024110163
cg01442799,0.026799806
cg01442833,0.010689879
cg01443067,0.006066669
cg01443452,0.707576602
cg01443630,0.709301795
cg01446393,0.544094091
cg01446692,0.953278361
cg01446983,0.002038599
cg01447420,0.013549712
cg01447498,0.01187253
cg01447817,0.870732706
cg01449415,0.010259841
cg01449591,0.917242795
cg01450842,0.96295838
cg01454004,0.025172152
cg01454134,0.636629905
cg01457080,0.009698889
cg01457622,0.935920489
cg01457653,0.047596418
cg01459162,0.879797877
cg01459453,0.897436312
cg01459955,0.988153176
cg01460479,0.101558176
cg01461641,0.021835885
cg01462829,0.02412344
cg01462904,0.019552451
cg01464985,0.087429243
cg01465325,0.098391932
cg01465620,0.016182361
cg01465641,0.042224634
cg01466020,0.03781911
cg01466075,0.020320256
cg01468621,0.023749814
cg01468868,0.032210852
cg01469547,0.978852526
cg01470283,0.03739792
cg01471384,0.014602383
cg01471713,0.16236732
cg01472101,0.41256984
cg01473816,0.936156585
cg01474260,0.813775926
cg01476044,0.647898628
cg01478450,0.025485975
cg01479232,0.875976901
cg01481441,0.018383216
cg01481976,0.904535841
cg01482279,0.023904959
cg01483882,0.003134891
cg01484156,0.221629084
cg01485645,0.109221511
cg01485797,0.248165495
cg01485998,0.02096285
cg01488147,0.962337562
cg01489608,0.942842805
cg01490535,0.237980232
cg01491225,0.016744199
cg01491540,0.011401482
cg01492649,0.036351176
cg01493303,0.004965197
cg01493517,0.043691232
cg01494593,0.944788234
cg01494864,0.013437496
cg01495509,0.674725803
cg01497501,0.005917094
cg01497527,0.888021327
cg01497576,0.85220269
cg01498098,0.945323367
cg01500097,0.222300716
cg01500140,0.886006057
cg01500421,0.027229105
cg01500567,0.013837284
cg01505176,0.005365917
cg01505590,0.016439557
cg01507173,0.834275996
cg01508386,0.02741112
cg01510051,0.574801829
cg01511567,0.04741163
cg01512854,0.569101997
cg01513611,0.020593732
cg01513661,0.044332239
cg01514487,0.827806078
cg01515426,0.010401711
cg01515887,0.924017922
cg01517033,0.891777148
cg01517728,0.022764399
cg01519742,0.018089025
cg01520924,0.458417072
cg01521624,0.829319363
cg01522194,0.040765415
cg01522721,0.016111079
cg01522975,0.021472684
cg01525376,0.444700414
cg01526089,0.885633713
cg01527212,0.008757816
cg01528948,0.347830574
cg01530101,0.335724194
cg01531431,0.857409665
cg01532080,0.052799868
cg01532103,0.050313713
cg01532771,0.863310323
cg01533387,0.027706183
cg01535453,0.229431305
cg01536400,0.942409784
cg01536980,0.045991361
cg01538982,0.020055536
cg01539186,0.036520941
cg01541443,0.814629413
cg01541629,0.011640617
cg01543654,0.081442987
cg01545079,0.5856264
cg01545242,0.018438624
cg01546046,0.41066197
cg01546430,0.892008378
cg01546563,0.074589597
cg01549015,0.919885223
cg01550148,0.206282096
cg01555431,0.047582348
cg01556075,0.58062619
cg01557297,0.00781561
cg01557667,0.011019759
cg01557989,0.021341253
cg01558777,0.929073882
cg01560871,0.947576421
cg01561916,0.542276493
cg01564343,0.859701504
cg01565918,0.945418133
cg01566170,0.776374919
cg01566404,0.837134301
cg01567482,0.926926348
cg01568335,0.017360949
cg01568736,0.965862623
cg01570086,0.033367652
cg01570769,0.024075731
cg01570885,0.502928091
cg01572266,0.02460434
cg01573562,0.089873221
cg01578324,0.828333348
cg01578341,0.014633507
cg01579216,0.932502887
cg01580044,0.41419379
cg01580568,0.982326125
cg01580681,0.059635192
cg01580888,0.03275328
cg01581111,0.690942341
cg01584473,0.870573709
cg01585703,0.058526358
cg01585758,0.108681077
cg01587454,0.935001393
cg01589580,0.302828608
cg01592593,0.865931286
cg01593190,0.029283717
cg01593385,0.89365524
cg01593886,0.093794003
cg01594214,0.196922301
cg01594262,0.066745866
cg01594915,0.017270786
cg01598046,0.012603741
cg01598642,0.935925786
cg01599709,0.021202999
cg01600189,0.298991778
cg01600782,0.031731405
cg01601573,0.377357225
cg01602416,0.02863118
cg01602430,0.019171468
cg01602596,0.865629286
cg01603095,0.13140797
cg01605517,0.900312986
cg01605783,0.777660944
cg01605984,0.386376008
cg01606998,0.070895009
cg01607495,0.823610613
cg01610240,0.04309136
cg01610488,0.04371952
cg01611640,0.030683887
cg01612158,0.698931704
cg01614759,0.977674354
cg01615080,0.053300332
cg01615704,0.161386953
cg01617750,0.857006098
cg01618083,0.008254126
cg01618304,0.016008235
cg01618660,0.975934006
cg01618851,0.479778688
cg01620308,0.037146033
cg01620569,0.030486414
cg01620785,0.084704941
cg01623187,0.905200859
cg01623438,0.850395951
cg01625242,0.545286983
cg01626197,0.019022167
cg01626227,0.023935984
cg01628253,0.016894436
cg01628803,0.390305972
cg01630869,0.017413198
cg01632517,0.928847301
cg01632825,0.066829386
cg01634119,0.015546015
cg01635061,0.364939771
cg01636591,0.359677008
cg01637734,0.900292384
cg01638025,0.025708194
cg01638735,0.011873558
cg01639034,0.026938445
cg01639256,0.958723202
cg01643284,0.009657674
cg01643580,0.28833789
cg01643624,0.871011167
cg01644850,0.094760829
cg01646665,0.083934135
cg01651364,0.009470235
cg01651593,0.011667593
cg01651821,0.00977373
cg01653110,0.0216113
cg01653445,0.01582414
cg01654582,0.022004609
cg01655123,0.018823554
cg01655341,0.028795561
cg01655355,0.331449365
cg01656216,0.56503529
cg01656470,0.692123227
cg01656750,0.355639121
cg01656853,0.463640699
cg01656955,0.060255906
cg01657207,0.065934228
cg01657380,0.917456053
cg01657408,0.030933164
cg01657694,0.014077568
cg01658815,0.429867208
cg01661993,0.063054334
cg01662650,0.959447491
cg01663295,0.192870494
cg01663469,0.022306156
cg01663570,0.020664833
cg01663968,0.072646289
cg01664666,0.014717206
cg01665633,0.027758853
cg01667384,0.170038593
cg01667702,0.211399569
cg01668126,0.952937931
cg01668383,0.860112927
cg01668465,0.043696958
cg01669948,0.893351276
cg01671575,0.664053345
cg01671881,0.906540381
cg01673583,0.997438987
cg01675895,0.945078862
cg01677098,0.004829923
cg01677177,0.081154023
cg01678091,0.809471435
cg01678321,0.927517049
cg01678893,0.014717108
cg01679262,0.498987332
cg01680762,0.272117511
cg01680823,0.589977053
cg01683883,0.339068978
cg01684579,0.516555125
cg01684901,0.90333689
cg01685739,0.005640767
cg01687051,0.018830555
cg01687711,0.022321439
cg01692572,0.041623255
cg01692815,0.007996293
cg01693108,0.02937637
cg01693157,0.015990756
cg01693350,0.335937168
cg01697732,0.008031115
cg01697865,0.877685082
cg01699584,0.009693003
cg01703884,0.944269092
cg01704534,0.499588471
cg01705458,0.042312924
cg01705587,0.013653402
cg01708236,0.03270738
cg01708964,0.983595349
cg01712016,0.013088854
cg01713938,0.927365621
cg01714513,0.752067376
cg01714932,0.953047987
cg01716061,0.069022981
cg01716083,0.010011781
cg01717150,0.019980655
cg01717706,0.042887175
cg01718139,0.914825278
cg01718365,0.024926523
cg01718602,0.140598625
cg01720228,0.900239558
cg01720520,0.343402297
cg01722450,0.988010726
cg01722994,0.025363905
cg01723464,0.02658027
cg01723747,0.037333679
cg01724150,0.323596536
cg01725199,0.010318688
cg01726767,0.940094165
cg01726775,0.374737773
cg01727899,0.884489869
cg01729862,0.013399184
cg01731341,0.965784429
cg01731685,0.383095239
cg01732037,0.922797489
cg01733599,0.930419801
cg01733783,0.016958419
cg01734338,0.921453805
cg01735903,0.089833077
cg01737507,0.026835422
cg01737532,0.499916321
cg01738359,0.03782942
cg01738944,0.019815
cg01739167,0.797015926
cg01739965,0.024665187
cg01743008,0.929375664
cg01743370,0.014891907
cg01745448,0.053006206
cg01745510,0.035983577
cg01745657,0.061710539
cg01746088,0.018461072
cg01747191,0.950132141
cg01747665,0.581787699
cg01753375,0.242871773
cg01753595,0.253114652
cg01753906,0.771589801
cg01755369,0.007276616
cg01756060,0.009364775
cg01757745,0.510608481
cg01758870,0.524005057
cg01761409,0.064252905
cg01762581,0.632064101
cg01765461,0.048601677
cg01765473,0.00298099
cg01765641,0.958436741
cg01767116,0.728103667
cg01769037,0.032553949
cg01770232,0.278641886
cg01770400,0.965056979
cg01772980,0.878073959
cg01773061,0.013652221
cg01773854,0.057664544
cg01774645,0.921468909
cg01775265,0.276903297
cg01775414,0.02227453
cg01776246,0.014125848
cg01776396,0.739439503
cg01777397,0.089927862
cg01780107,0.026011242
cg01780482,0.01213937
cg01781266,0.109259343
cg01782320,0.026442568
cg01782486,0.922999229
cg01782487,0.016714295
cg01783386,0.062140997
cg01784199,0.023308583
cg01785060,0.020581423
cg01785339,0.014342891
cg01785568,0.605565777
cg01787047,0.006471981
cg01788438,0.023374132
cg01789267,0.955357875
cg01791232,0.061964719
cg01794265,0.037147322
cg01794711,0.013220467
cg01795122,0.345255112
cg01795161,0.331548086
cg01795697,0.013846554
cg01796223,0.790400358
cg01796228,0.932130929
cg01797043,0.609357472
cg01797527,0.013004309
cg01798443,0.03839614
cg01798589,0.1836586
cg01800843,0.020975864
cg01801174,0.009657207
cg01802635,0.033658086
cg01802653,0.013348632
cg01803059,0.067329642
cg01803238,0.009355297
cg01803810,0.007254063
cg01804429,0.375742209
cg01804844,0.925074689
cg01805282,0.070544915
cg01805540,0.012464867
cg01805784,0.004765049
cg01806808,0.005446725
cg01806928,0.435905182
cg01808090,0.019581673
cg01808130,0.023227585
cg01808508,0.487284942
cg01808706,0.010680991
cg01809579,0.010644142
cg01813334,0.045908577
cg01813965,0.844033104
cg01816336,0.009793784
cg01817029,0.045304439
cg01817393,0.499983784
cg01818492,0.037267804
cg01819572,0.035523336
cg01819863,0.003769432
cg01820374,0.727534776
cg01820777,0.145919561
cg01824804,0.061542069
cg01827098,0.957482951
cg01830294,0.059291625
cg01833398,0.0059189
cg01835489,0.908710895
cg01836044,0.014488898
cg01837574,0.472429481
cg01837689,0.01423735
cg01837719,0.045573412
cg01838317,0.019142794
cg01839464,0.014291582
cg01840268,0.033078241
cg01843018,0.911579057
cg01846065,0.013241548
cg01848594,0.035230878
cg01849789,0.033334627
cg01851208,0.038938152
cg01851385,0.256160514
cg01851399,0.121113852
cg01852131,0.017830457
cg01852328,0.030795051
cg01853981,0.970550981
cg01856970,0.039322456
cg01856985,0.023774095
cg01857260,0.188705886
cg01858173,0.119812055
cg01860753,0.056398714
cg01861509,0.898550807
cg01862366,0.024454297
cg01866162,0.004961873
cg01866521,0.040096232
cg01868128,0.718598351
cg01868559,0.0089903
cg01868782,0.029041664
cg01869233,0.525458761
cg01870826,0.064822823
cg01871963,0.949678762
cg01871995,0.926336864
cg01872771,0.987163451
cg01873645,0.027172232
cg01875775,0.045040291
cg01876612,0.006805894
cg01879488,0.019884341
cg01880404,0.023181717
cg01880569,0.345755284
cg01881255,0.005838343
cg01882150,0.131939676
cg01882179,0.019549473
cg01883521,0.022504435
cg01883966,0.892721334
cg01885202,0.010652404
cg01885635,0.077307528
cg01887353,0.010310459
cg01888166,0.927381011
cg01888411,0.258088151
cg01888566,0.434236069
cg01888601,0.534278781
cg01889448,0.891819804
cg01892528,0.029180548
cg01892689,0.522186658
cg01892727,0.142615114
cg01894895,0.929170589
cg01895214,0.565776206
cg01897036,0.96563178
cg01899253,0.321817512
cg01900048,0.009959215
cg01900364,0.953572452
cg01902747,0.024175718
cg01906055,0.656340823
cg01906717,0.91062223
cg01907837,0.616996428
cg01909245,0.97109683
cg01909378,0.644590532
cg01909487,0.016748544
cg01909833,0.017722193
cg01909921,0.063450227
cg01910452,0.011158047
cg01910481,0.976549166
cg01911082,0.007924338
cg01913908,0.908748548
cg01914242,0.030479364
cg01917648,0.880344165
cg01918706,0.011772142
cg01918888,0.023294046
cg01919208,0.131357319
cg01919488,0.082523245
cg01920232,0.062859529
cg01920829,0.254234069
cg01924619,0.001656189
cg01924993,0.006238427
cg01926595,0.053237732
cg01928902,0.032549213
cg01929065,0.010592077
cg01929105,0.060264254
cg01930621,0.027595256
cg01931893,0.013189466
cg01932215,0.008792093
cg01932459,0.000154651
cg01934790,0.082403005
cg01934797,0.960194848
cg01936124,0.015676832
cg01936270,0.030103443
cg01936555,0.898953908
cg01938354,0.005311548
cg01939428,0.111840965
cg01939443,0.852281267
cg01939479,0.022240331
cg01939597,0.020874016
cg01939681,0.028810585
cg01940867,0.022883135
